timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
42846576286,5,-11,-3,-32,-35,18,-9,-19
42846583227,13,-9,3,-4,-54,-10,-2,-7
42846583227,19,1,5,-27,84,-3,7,18
42846591233,-7,2,-1,-13,42,-3,10,-7
42846591233,-9,13,2,0,-4,-15,2,-3
42846605930,-3,12,-2,4,-63,9,-6,9
42846605930,-13,21,0,-7,-43,-11,20,-13
42846613653,43,4,-4,17,-50,-11,-8,14
42846613653,-13,2,-11,-55,-23,-12,-10,-13
42846620709,-8,21,4,21,-42,13,12,60
42846620709,-22,3,-13,15,-9,-20,-15,-1
42846629500,4,3,6,56,34,20,-4,10
42846629500,14,-3,-4,-51,32,9,17,17
42846643062,14,-17,-5,-4,-22,-4,-8,-14
42846643062,-9,-18,-11,-26,-46,-12,-10,-43
42846652000,-2,9,6,11,25,13,5,7
42846652000,-16,-6,-6,16,-66,-10,-24,-42
42846665532,17,7,8,37,86,55,30,7
42846665532,-22,-10,-5,41,-68,-10,-23,9
42846682724,-11,-4,-5,-44,-13,-19,18,-2
42846682724,4,-22,-12,-77,-83,-38,-25,-20
42846683670,0,-2,3,73,2,-15,-11,-10
42846683670,17,0,3,-20,-10,4,29,4
42846689545,-8,-13,-8,-70,-99,-5,-15,30
42846689545,-1,9,9,15,58,23,9,20
42846710989,-12,-6,-1,0,-44,-20,-18,-41
42846710989,26,-4,-4,-58,-37,0,-16,16
42846728481,-24,2,-2,33,31,5,0,-18
42846728481,7,9,4,44,38,18,14,30
42846729220,-1,-2,-3,-84,-48,-21,-4,-5
42846729220,17,-6,0,34,-56,-24,-12,-21
42846734506,-9,-6,-4,-30,-3,2,1,-19
42846734506,-20,2,-4,-57,63,17,-18,-51
42846749469,28,-9,-2,11,14,-2,-10,-48
42846749469,-51,0,-3,-69,33,25,-4,62
42846751040,-23,13,4,15,1,-1,-4,-5
42846751040,13,8,5,34,28,0,-3,-33
42846763028,-20,-4,-8,-38,-2,-14,-3,50
42846763028,18,6,8,10,64,2,-4,-11
42846772071,8,-8,-8,6,-51,-31,-3,-2
42846772071,-48,-11,-1,10,18,15,-1,32
42846785686,29,-10,-14,-65,-24,-19,-3,-36
42846785686,1,-4,15,127,7,94,3,-27
42846794538,9,-12,-6,-54,-121,-40,-19,5
