timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
44819560359,12,33,-77,9,17,31,25,18
44819560359,-9,13,-47,4,-27,7,-12,-26
44819573889,-41,6,-56,-1,-14,18,-50,15
44819573889,-43,-30,52,-17,-16,-67,-75,-83
44819581530,95,31,-3,6,31,14,51,38
44819581530,67,72,-44,-2,-20,66,25,-4
44819596532,-54,15,17,-2,-14,-53,-59,1
44819596532,26,20,9,9,30,80,78,16
44819603952,-72,-24,-11,-10,-2,16,-57,-10
44819603952,-7,-2,18,-6,3,-68,-45,-16
44819619663,38,-5,-27,20,6,-1,3,1
44819619663,-6,1,-49,-11,-15,-3,37,-19
44819620361,79,-17,-37,2,57,38,14,15
44819620361,37,-48,-1,-3,-22,-32,-13,-20
44819634062,-9,76,97,28,-8,-36,-18,12
44819634062,-14,83,16,7,57,46,86,-16
44819641573,-31,30,3,-3,12,88,27,4
44819641573,-55,-38,18,-23,-21,-7,-46,-10
44819656485,81,-128,36,-7,-29,-60,15,26
44819656485,31,80,-28,10,12,-9,-8,11
44819664036,-81,-27,-15,-14,-46,-50,-11,-13
44819664036,-42,-34,-20,22,72,28,18,-4
44819679727,14,-82,36,-21,-68,-44,-8,26
44819679727,10,-17,-63,-18,-31,-114,6,5
44819680384,-11,-1,-14,6,27,45,-20,-23
44819680384,-45,47,-83,-4,-17,49,27,22
44819693955,-37,-11,-70,0,20,58,90,-19
44819693955,-111,-15,-27,0,2,100,11,10
44819701577,16,-81,119,-10,-54,-117,-87,10
44819701577,-81,12,33,9,3,4,-7,-6
44819716432,10,127,-26,12,36,36,-5,-8
44819716432,-22,69,66,6,6,-11,9,-7
44819724082,-21,114,17,0,34,68,40,3
44819724082,99,-10,90,-8,-23,-44,-27,2
44819738920,-40,-2,-32,13,38,-5,11,-10
44819738920,-3,17,-7,13,5,-27,-46,6
44819747266,-69,127,-104,5,-6,-8,26,-18
44819747266,2,98,-69,2,16,30,105,0
44819753886,-45,51,-80,-13,-28,33,-32,11
44819753886,119,-93,9,-17,13,-20,-28,-3
44819761550,33,-2,-32,-11,-7,-37,-22,1
44819761550,-36,-51,31,5,-11,-21,49,2
